218 North 4th Street Montpelier  ID 83254,42.320407200000005,-111.29767779999999,ID
105 Jefferson Avenue Pocatello  ID 83201,42.877117696533105,-112.441947836226,ID
2825 South Lincoln Avenue Jerome  ID 83338,42.69700073493979,-114.518628313253,ID
1104 Shoshone Street East Twin Falls  ID 83301,42.562202,-114.461372,ID
1866 Main Street Lewiston  ID 83501,46.4170831090854,-117.006197547128,ID
113 North State Street Preston  ID 83263,42.0995402653061,-111.876718489796,ID
723 South Oneida Street Rupert  ID 83350,42.619461492482706,-113.667034990979,ID
1715 East Main Street Burley  ID 83318,42.538100299999996,-113.7848189,ID
544 North Overland Avenue Burley  ID 83318,42.560309100000005,-113.79302479999998,ID
615 East Iona Road Idaho Falls  ID 83401,43.5258182,-111.9836699,ID
955 Northgate Idaho Falls  ID 83401,43.4935245,-112.0400919,ID
125 South 2500 East Idaho Falls  ID 83401,43.82058,-112.19114499999999,ID
401 Main Saint Anthony  ID 83445,43.966301,-111.682185,ID
770 North Highway 41 Post Falls  ID 83854,47.7133851,-116.89443899999999,ID
1536 Main Street Lewiston  ID 83501,46.4179843982733,-117.01284527793001,ID
301 North Whitley Drive Fruitland  ID 83619,44.018327,-116.92358,ID
6710 West Seltice Way Post Falls  ID 83854,47.715377000000004,-116.962747,ID
4150 West State Street Eagle  ID 83616,43.6950245559851,-116.407161936976,ID
985 South Broadway Street Blackfoot  ID 83221,43.1821335711612,-112.354108348016,ID
1390 Blue Lakes Boulevard North Twin Falls  ID 83301,42.586924285714296,-114.46007565306101,ID
3200 West State Street Boise  ID 83703,43.6521635,-116.25267269999999,ID
1003 South Boulevard Idaho Falls  ID 83404,43.488108775510206,-112.033512938776,ID
822 16th Avenue Lewiston  ID 83501,46.404115000000004,-117.01243000000001,ID
32068 North 5th Avenue Spirit Lake  ID 83869,47.964083,-116.868504,ID
1100 Burley Avenue Buhl  ID 83316,42.593526000000004,-114.760225,ID
2242 West Idaho Avenue Saint Maries  ID 83861,47.3181169545187,-116.58566442072599,ID
601 Main Street Gooding  ID 83330,42.938653,-114.712984,ID
440 Yellowstone Avenue Pocatello  ID 83201,42.877805,-112.451095,ID
1044 West Pullman Road Moscow  ID 83843,46.733429093673294,-117.01229643144501,ID
4925 Glenwood Street Boise  ID 83714,43.64942324,-116.27985948,ID
300 North Orchard Street Boise  ID 83706,43.618907,-116.2434268,ID
8215 East Trent Avenue Spokane  WA 99212,47.67875414405021,-117.29470900382499,WA
7 South Main Street Aberdeen  ID 83210,42.941939,-112.83874170000001,ID
855 Pocatello Avenue American Falls  ID 83211,42.7875355,-112.84260619999999,ID
401 Main Ashton  ID 83420,44.071581,-111.44828799999999,ID
6300 East Highway 54 Athol  ID 83801,47.94720305,-116.69998149999999,ID
90 South Broadway Street Blackfoot  ID 83221,43.189200776758796,-112.346133169049,ID
1800 East Airport Road Blackfoot  ID 83221,43.2068417,-112.34509740000001,ID
70 Southeast Main Street Blackfoot  ID 83221,43.18793329435929,-112.344301039223,ID
201 North Phillippi Street Boise  ID 83706,43.606315,-116.248562,ID
7321 West Fairview Avenue Boise  ID 83704,43.619274389261705,-116.273116134228,ID
1660 West Hill Road Boise  ID 83702,43.640245,-116.20808000000001,ID
3203 North Cole Road Boise  ID 83704,43.634078140350894,-116.27434902631599,ID
2602 South Vista Avenue Boise  ID 83705,43.5756205,-116.2138108,ID
6300 North Eagle Road Boise  ID 83713,43.66266621875,-116.354299359375,ID
4702 South Federal Way Boise  ID 83716,43.5595583146675,-116.166752579824,ID
1005 Broadway Avenue Boise  ID 83706,43.6008100408163,-116.193648081633,ID
9545 West Chinden Boulevard Boise  ID 83714,43.663069788032104,-116.512105909129,ID
741 North Milwaukee Street Boise  ID 83704,43.6110440801066,-116.28427010638399,ID
9804 West Fairview Avenue Boise  ID 83704,43.619538948718,-116.30441071794901,ID
2581 Broadway Avenue Boise  ID 83706,43.6032364,-116.19349550000001,ID
1784 Broadway Avenue Boise  ID 83706,43.6032364,-116.19349550000001,ID
7110 West Overland Road Boise  ID 83709,43.589702766738206,-116.266826284879,ID
1470 West State Street Boise  ID 83702,43.619887899999995,-116.20291680000001,ID
12222 West Overland Road Boise  ID 83709,43.58985,-116.205478,ID
326 Broadway Avenue South Buhl  ID 83316,42.597124799999996,-114.75699640000002,ID
129 9th Avenue South Buhl  ID 83316,42.599513875,-114.758703875,ID
4810 Yellowstone Avenue Chubbuck  ID 83202,42.9207675,-112.46623275,ID
Cottonwood Cottonwood  ID 83533,46.0428698,-116.27420159999998,ID
217 Michigan Council  ID 83612,44.7242842724825,-116.43980514604401,ID
300 2nd Avenue Deary  ID 83823,46.799521,-116.56071200000001,ID
700 2nd Avenue Deary  ID 83823,46.799521,-116.56071200000001,ID
10 East Harper Avenue Driggs  ID 83422,43.7286219166667,-111.109262083333,ID
3005 East 10th Street Indianapolis  IN 46201,39.781196200000004,-86.1420247,IN
3 South Main Street Grace  ID 83241,42.568899,-111.730414,ID
Highway 95 North Grangeville  ID 83530,45.926552,-116.12232649999999,ID
1310 Addison Avenue West Twin Falls  ID 83301,42.5638782924486,-114.518064622114,ID
701 North Main Street Hailey  ID 83333,43.525874,-114.32025,ID
817 South 3rd Avenue Hailey  ID 83333,43.513520899999996,-114.3064057,ID
200 West Hayden Avenue Hayden  ID 83835,47.75894429674,-116.789136072644,ID
158 Main Street Hazelton  ID 83335,42.596143799046395,-114.138790641726,ID
450 Main Street Hazelton  ID 83335,42.596150591836704,-114.13392755102,ID
3 South Main Street Homedale  ID 83628,43.6141980765306,-116.934083964286,ID
1300 West Broadway Street Idaho Falls  ID 83402,43.49641715,-112.05197845,ID
555 Yellowstone Avenue Idaho Falls  ID 83402,43.4931240204082,-112.037619306122,ID
1710 South Yellowstone Highway Idaho Falls  ID 83402,43.481955,-112.04610500000001,ID
6867 South 45th West Idaho Falls  ID 83402,43.469305,-112.122796,ID
212 18th St Lewiston  ID 83501,46.4056343,-117.0065574,ID
505 Bryden Avenue Lewiston  ID 83501,46.380516,-116.99675800000001,ID
17372 Nez Perce Road Lewiston  ID 83501,46.4345321828811,-116.911658608728,ID
124 Thain Road Lewiston  ID 83501,46.3801461,-116.97539809999999,ID
311 22nd Street North Lewiston  ID 83501,46.425570989084996,-117.001977511463,ID
305 West Custer Mackay  ID 83251,43.9161,-113.61450400000001,ID
300 East Lake Street Mccall  ID 83638,44.919495,-116.09391699999999,ID
507 North 3rd Street Mccall  ID 83638,44.9072382,-116.09686440000002,ID
180 East Central Drive Meridian  ID 83642,43.597563244898005,-116.39278108163299,ID
1950 East Fairview Avenue Meridian  ID 83642,43.6195275306122,-116.369908408163,ID
8160 West Overland Road Boise  ID 83709,43.58985,-116.205478,ID
202 East Spotswood Street Moscow  ID 83843,46.726061200000004,-116.9996389,ID
727 River Mullan  ID 83846,47.465379,-115.81697179999999,ID
727 River Street West Mullan  ID 83846,47.469885999999995,-115.7939269,ID
404 12th Avenue Road Nampa  ID 83686,43.5646599081633,-116.57305903061199,ID
Highway 55 95 New Meadows  ID 83654,44.971280799999995,-116.2840176,ID
310 East Grove Avenue Parma  ID 83660,43.7849375918367,-116.94310738775499,ID
1189 Tank Farm Road Pocatello  ID 83204,42.9166247753108,-112.534024339909,ID
849 South 1st Avenue Pocatello  ID 83201,42.8583020408163,-112.441185469388,ID
2700 South 5th Avenue Pocatello  ID 83204,42.8470105185185,-112.42113125,ID
3855 Pole Line Road Pocatello  ID 83201,42.905294111111104,-112.46612894444401,ID
4067 West Expo Parkway Post Falls  ID 83854,47.7102306,-117.00782240000001,ID
710 East Seltice Way Post Falls  ID 83854,47.713737755101995,-116.93757934693899,ID
East 1589 Highway 41 Rathdrum  ID 83858,47.8170581,-116.8811669,ID
279 North 2nd East Rexburg  ID 83440,43.8320131,-111.7787156,ID
117 South Oneida Street Rupert  ID 83350,42.611676847335204,-113.67715065082301,ID
33 South Bridge Street Saint Anthony  ID 83445,43.966138,-111.68296086184401,ID
211 North 10th Street Saint Maries  ID 83861,47.317873999999996,-116.570086,ID
402 North 5th Avenue Sandpoint  ID 83864,48.2765955217859,-116.553339901483,ID
209 East Superior Street Sandpoint  ID 83864,48.2706739464275,-116.544221115202,ID
111 North Hooper Avenue Soda Springs  ID 83276,42.6621886666667,-111.58448011111099,ID
21904 North Highway 41 Spirit Lake  ID 83869,47.976389000000005,-116.86941000000002,ID
7600 SWeet Ola Highway Sweet  ID 83670,43.973784,-116.32408799999999,ID
212 South Main Street Tetonia  ID 83452,43.813108,-111.16019399999999,ID
2259 Addison Avenue East Twin Falls  ID 83301,42.5631215,-114.47909920000001,ID
506 Blue Lakes Boulevard North Twin Falls  ID 83301,42.570708,-114.45988420183001,ID
3197 Kimberly Road Twin Falls  ID 83301,42.548388532348795,-114.41767502799401,ID
322 Addison Avenue West Twin Falls  ID 83301,42.5635977173906,-114.485534503094,ID
240 Addison Avenue West Twin Falls  ID 83301,42.563429545454504,-114.483060393939,ID
10 South Main Street Victor  ID 83455,43.600483200000006,-111.1113412,ID
789 East 7th Street Weiser  ID 83672,44.249063966312505,-116.958308581054,ID
500 North Monroe Street Abingdon  IL 61410,40.806215,-90.4015002,IL
2 West Lake Street Addison  IL 60101,41.931477262626295,-87.98727130808079,IL
2101 West Army Trail Road Addison  IL 60101,41.933078,-88.04537579999999,IL
251 North Rohlwing Road Addison  IL 60101,41.92021108163271,-88.0321862857143,IL
603 West Lake Street Addison  IL 60101,41.9384581363636,-88.0036141818182,IL
12819 West 143rd Street Lockport  IL 60491,41.6289915787542,-87.9324122790421,IL
1740 West Army Trail Boulevard Addison  IL 60101,41.9293229,-88.0199481,IL
191 East Lake Street Addison  IL 60101,41.931337898989895,-87.9867625353535,IL
716 West Lake Street Addison  IL 60101,41.9404190396136,-88.0078602444955,IL
415 South Addison Road Addison  IL 60101,41.919507814352606,-87.98855517205021,IL
800 West Lake Street Addison  IL 60101,41.940912,-88.00903199999999,IL
36 South 4th Street Albion  IL 62806,38.3756656528337,-88.0561697520653,IL
210 Southeast 3rd Street Aledo  IL 61231,41.199811178179004,-90.74715869062669,IL
609 South Main Street Algonquin  IL 60102,42.1620751836736,-88.2961980078277,IL
1001 South Main Street Algonquin  IL 60102,42.1580224325766,-88.2970441636776,IL
1075 West Algonquin Road Algonquin  IL 60102,42.1711253,-88.3007364,IL
2390 East Algonquin Road Algonquin  IL 60102,42.1514604455987,-88.2579216861836,IL
2265 West Algonquin Road Algonquin  IL 60156,42.175620275,-88.3335047875,IL
11725 South Pulaski Road Alsip  IL 60803,41.679814320191,-87.71975704337471,IL
12249 South Cicero Avenue Alsip  IL 60803,41.670070013777206,-87.73881397148779,IL
4000 West 127th Street Alsip  IL 60803,41.662175,-87.719342,IL
11458 South Cicero Avenue Alsip  IL 60803,41.6844516481027,-87.73959319881891,IL
11901 South Pulaski Road Alsip  IL 60803,41.676552,-87.719624,IL
5201 West 111th Street Alsip  IL 60803,41.690832799999995,-87.7432407,IL
12954 South Cicero Avenue Alsip  IL 60803,41.6881535,-87.73963420000001,IL
1660 East Broadway Alton  IL 62002,38.8879518054252,-90.16098300570259,IL
48 East Elm Street Alton  IL 62002,38.920381,-90.181402,IL
2501 College Alton  IL 62002,38.890603799999994,-90.1842764,IL
2701 Washington Avenue Alton  IL 62002,38.914429999999996,-90.150594,IL
1401 Central Avenue Alton  IL 62002,38.900651,-90.170569,IL
4200 College Avenue Alton  IL 62002,38.906689,-90.125232,IL
1110 East Broadway Alton  IL 62002,38.888408795918394,-90.16919289795919,IL
108 South Depot Street Altona  IL 61414,41.1137350714286,-90.16410907142858,IL
342 North Mason Avenue Amboy  IL 61310,41.720943115739395,-89.32940364088209,IL
126 6th Avenue East Andalusia  IL 61232,41.439305255956,-90.7187573556809,IL
2005 South Oneida Street Appleton  WI 54915,44.24394933673471,-88.4039511836735,WI
830 Main Street Antioch  IL 60002,42.48025,-88.09629100000001,IL
1170 Main Street Antioch  IL 60002,42.4714734812991,-88.09376824462021,IL
413 Lake Street Antioch  IL 60002,42.477286333333296,-88.09873111111109,IL
300 East Hickory Street Apple River  IL 61001,42.50043,-90.090478,IL
1006 West Dundee Road Arlington Heights  IL 60004,42.1391152,-87.9899719,IL
1001 South Arlington Heights Road Arlington Heights  IL 60005,42.066416,-87.979831,IL
934 South Arlington Heights Road Arlington Heights  IL 60005,42.0676851182765,-87.9804803344647,IL
1745 West Central Road Arlington Heights  IL 60005,42.0665392681081,-88.0025319207131,IL
300 West Northwest Highway Arlington Heights  IL 60004,42.086033,-87.987013,IL
1902 North Arlington Heights Road Arlington Heights  IL 60004,42.109942666666704,-87.98054866666669,IL
301 East Central Road Arlington Heights  IL 60005,42.066423,-87.978532,IL
406 East Northwest Highway Arlington Heights  IL 60004,42.0818564058783,-87.9778196653889,IL
1706 West Northwest Highway Arlington Heights  IL 60004,42.0935398135184,-88.00391281845292,IL
1712 West Algonquin Road Arlington Heights  IL 60005,42.055183899999996,-87.9990077,IL
1427 East Algonquin Road Arlington Heights  IL 60005,42.0442204,-87.98290390000001,IL
1725 Larkin Avenue Elgin  IL 60123,42.0333986911509,-88.32067635410169,IL
1880 South Arlington Heights Road Arlington Heights  IL 60005,42.0517354398466,-87.9820116152984,IL
400 West Northwest Highway Arlington Heights  IL 60004,42.0864449879731,-87.98793505623699,IL
900 West Euclid Avenue Arlington Heights  IL 60005,42.08832460000001,-88.0047223,IL
3005 East Rand Road Arlington Heights  IL 60004,42.1001732,-87.9619454,IL
2250 South Arlington Heights Road Arlington Heights  IL 60005,42.0472812,-87.9825852,IL
102 West Northwest Highway Arlington Heights  IL 60004,42.0849877213181,-87.9842250404756,IL
200 North Lowe Road Aroma Park  IL 60910,41.079808899999996,-87.8109788,IL
808 East Mill Street Arthur  IL 61911,39.7188062429675,-88.46262722256,IL
410 North Front Street Ashkum  IL 60911,40.8756251856569,-87.95682752958821,IL
1012 East Broadway Astoria  IL 61501,40.2267205084296,-90.34698064064692,IL
5 South State Street Plaza Atkinson  IL 61235,41.4113714736286,-90.0157728776049,IL
107 East Exchange Street Atkinson  IL 61235,41.4209707124102,-90.01228396292619,IL
700 East South Street Atlanta  IL 61723,40.2590239,-89.2264040997153,IL
905 West Illinois Avenue Aurora  IL 60506,41.7702967,-88.3434436,IL
2595 Ogden Avenue Aurora  IL 60504,41.7233652,-88.2746421,IL
999 West Illinois Avenue Aurora  IL 60506,41.7702967,-88.3434436,IL
1050 East New York Street Aurora  IL 60505,41.754381591836705,-88.28997977551019,IL
407 S Lake St Aurora  IL 60506,41.7534100986774,-88.3273366969689,IL
1795 North Farnsworth Avenue Aurora  IL 60505,41.793605428571404,-88.28188014285709,IL
674 North Broadway Aurora  IL 60505,41.7701658980622,-88.3063795040861,IL
2095 West Galena Boulevard Aurora  IL 60506,41.758706200000006,-88.316079,IL
1851 North Farnsworth Avenue Aurora  IL 60505,41.794629843273505,-88.2818651576357,IL
305 East Galena Boulevard Aurora  IL 60505,41.755743,-88.31057249999999,IL
1150 Prairie Street Aurora  IL 60506,41.751617200000005,-88.3840853,IL
832 West Illinois Avenue Aurora  IL 60506,41.7702967,-88.3434436,IL
2480 South Eola Road Aurora  IL 60503,41.728787,-88.254183,IL
12 Hill Avenue Aurora  IL 60505,41.751191666666706,-88.2884182708333,IL
330 North Eola Road Aurora  IL 60502,41.811108600000004,-88.2359522,IL
2626 Ogden Avenue Aurora  IL 60504,41.7233652,-88.2746421,IL
503 Hill Avenue Aurora  IL 60505,41.7458593061224,-88.2882462244898,IL
1028 Ridgeway Avenue Aurora  IL 60506,41.749997857142894,-88.3401767142857,IL
563 North Hough Street Barrington  IL 60010,42.1612917,-88.1356268,IL
495 West Northwest Highway Barrington  IL 60010,42.161858717281206,-88.1455351947931,IL
100 West Northwest Highway Barrington  IL 60010,42.161656,-88.13620999999999,IL
28841 West Roberts Road Barrington  IL 60010,42.246288,-88.194462,IL
5708 South Adams Street Bartonville  IL 61607,40.6536883207998,-89.65127937930349,IL
27 North Batavia Avenue Batavia  IL 60510,41.850302795918395,-88.3121402857143,IL
37740 North Sheridan Road Beach Park  IL 60087,42.40946876923079,-87.82492138461541,IL
310 South State Street Beardstown  IL 62618,40.0163479166667,-90.4336741666667,IL
1301 South 74th Street Belleville  IL 62223,38.547066,-90.054482,IL
1 South Belt East Belleville  IL 62220,38.502543,-89.984143,IL
2411 Lebanon Avenue Belleville  IL 62221,38.5420734459391,-89.94438502265871,IL
5904 Old Saint Louis Road Belleville  IL 62223,38.534905,-90.0365934,IL
920 South Illinois Street Belleville  IL 62220,38.5046267346939,-89.98415387755101,IL
2339 Old Collinsville Road Belleville  IL 62221,38.535748558677,-89.9620548806917,IL
1614 North Belt West Belleville  IL 62226,38.541201,-90.0011544,IL
2307 Old Collinsville Road Belleville  IL 62221,38.536186,-89.962345,IL
545 Mannheim Road Bellwood  IL 60104,41.885057,-87.8833203,IL
500 Mannheim Road Bellwood  IL 60104,41.885057,-87.8833203,IL
4205 Saint Charles Road Bellwood  IL 60104,41.8888523842059,-87.88484745075621,IL
2001 North State Street Belvidere  IL 61008,42.2729294,-88.8627685,IL
1741 Pearl Street Belvidere  IL 61008,42.242922893617,-88.8417839361702,IL
2500 Pearl Street Belvidere  IL 61008,42.245104,-88.841666,IL
1712 South State Street Belvidere  IL 61008,42.242036707241,-88.839036,IL
113 East Irving Park Road Bensenville  IL 60106,41.961001325301204,-87.94307193172692,IL
1188 Foster Avenue Bensenville  IL 60106,41.9719476,-87.9482837,IL
600 West Irving Park Road Bensenville  IL 60106,41.960862,-87.9461997671233,IL
647 South York Road Bensenville  IL 60106,41.9425849285714,-87.9394865,IL
5630 Saint Charles Road Berkeley  IL 60163,41.8895579,-87.9125773,IL
2102 Oak Park Avenue Berwyn  IL 60402,41.8516257757511,-87.79347695474941,IL
4701 Central Avenue Berwyn  IL 60402,40.044282,-75.444449,IL
1600 Ridgeland Avenue Berwyn  IL 60402,41.857892,-87.783862,IL
102 East Bethalto Drive Bethalto  IL 62010,38.899083000000005,-90.02857900000001,IL
136 South Gary Avenue Bloomingdale  IL 60108,41.9477124,-88.1205741,IL
190 East Lake Street Bloomingdale  IL 60108,41.95758464285711,-88.07149464285709,IL
501 Brock Dr Bloomington  IL 61701,40.4837300742999,-89.0239032770838,IL
1500 East Empire Street Bloomington  IL 61701,40.4881497,-88.9938224,IL
1522 West Market Street Bloomington  IL 61701,40.4832898,-89.01706490000001,IL
2412 South Main Street Bloomington  IL 61704,40.4488798281779,-88.99163783388441,IL
908 North Main Street Bloomington  IL 61701,40.4869424897959,-88.9940611632653,IL
12052 Western Avenue Blue Island  IL 60406,41.6741605550345,-87.6807139783959,IL
1330 West Boughton Road Bolingbrook  IL 60490,41.7021093991835,-88.1314294101592,IL
255 North Weber Road Bolingbrook  IL 60490,41.702616252803104,-88.1254176025931,IL
499 West Boughton Road Bolingbrook  IL 60440,41.7109211,-88.068823,IL
1090 Main Street Northwest Bourbonnais  IL 60914,41.163304875,-87.895441375,IL
655 N Convent St Bourbonnais  IL 60914,41.1654495613665,-87.8754515751437,IL
820 North Kinzie Avenue Bradley  IL 60915,41.162202358396,-87.8510677869674,IL
111 South Kinzie Avenue Bradley  IL 60915,41.1442242848857,-87.851078027201,IL
311 South Kinzie Avenue Bradley  IL 60915,41.1405337105735,-87.851034065222,IL
280 North Kennedy Drive Bradley  IL 60915,41.145844591836706,-87.8756839387755,IL
1 East Bradford Drive Bradley  IL 60915,41.149745,-87.859708,IL
10 South Cherry Street Breese  IL 62230,38.6064175833333,-89.5302641666667,IL
State Bridgeport  IL 62417,38.70588060000001,-87.7600285,IL
540 McHenry Road Buffalo Grove  IL 60089,42.16249925,-87.96450435881941,IL
345 North Arlington Heights Road Buffalo Grove  IL 60089,42.1510091,-87.9849932,IL
50 West Lake Cook Road Buffalo Grove  IL 60089,42.1538621835476,-87.9603444493571,IL
1200 North Arlington Heights Road Buffalo Grove  IL 60089,42.174503,-87.98469399999999,IL
10 West Dundee Road Buffalo Grove  IL 60089,42.1390180954868,-87.9625397691168,IL
5706 West 79th Street Burbank  IL 60459,41.748838192627396,-87.7635278460402,IL
7900 South Cicero Avenue Burbank  IL 60459,41.742024900000004,-87.7411084,IL
6400 West 87th Street Burbank  IL 60459,41.733925,-87.78002099999999,IL
7901 Natchez Avenue Burbank  IL 60459,41.748294,-87.78255300000001,IL
601 North Frontage Road Burr Ridge  IL 60527,41.7520179,-87.92605,IL
335 Cole Street Bushnell  IL 61422,40.5489784486491,-90.5041729314645,IL
602 Pulaski Road Calumet City  IL 60409,41.615564,-87.5397696666667,IL
1401 East 159th Street Calumet City  IL 60409,41.600922,-87.561415,IL
148 156th Street Calumet City  IL 60409,41.6121518187703,-87.52867219584249,IL
1151 George Street Calumet City  IL 60409,41.6271520573118,-87.5529222244779,IL
1812 Sibley Boulevard Calumet City  IL 60409,41.622838324668606,-87.5691641790873,IL
2013 Sibley Boulevard Calumet City  IL 60409,41.622643388183896,-87.57401800278672,IL
1650 Sibley Boulevard Calumet City  IL 60409,41.6228496055689,-87.56554099521259,IL
2074 East Sibley Boulevard Calumet City  IL 60409,41.622726,-87.5785998,IL
12658 South Ashland Avenue Calumet Park  IL 60827,41.6636877757008,-87.66103921857099,IL
12304 South Halsted Street Calumet Park  IL 60827,41.670302837874395,-87.64177135827681,IL
12701 South Paulina Street Calumet Park  IL 60827,41.674142100000005,-87.66369940000001,IL
1336 West 127th Street Calumet Park  IL 60827,41.662816799999995,-87.66816750000001,IL
12658 South Paulina Street Calumet Park  IL 60827,41.674142100000005,-87.66369940000001,IL
12659 South Ashland Avenue Calumet Park  IL 60827,41.6636921973046,-87.6608192321711,IL
1620 West 127th Street Calumet Park  IL 60827,41.662985224855,-87.66125718574,IL
302 West Locust Street Canton  IL 61520,40.5582472579935,-90.0420735291976,IL
912 West Main Street Carbondale  IL 62901,37.72621973621229,-89.2281209251067,IL
605 East Grand Avenue Carbondale  IL 62901,37.7174017142857,-89.20863342857142,IL
1123 East Walnut Street Carbondale  IL 62901,37.7268783056605,-89.1953336775368,IL
222 North Emerald Lane Carbondale  IL 62901,37.7294289093108,-89.2421804174913,IL
830 East 1st South Street Carlinville  IL 62626,39.278822321736605,-89.8730203432992,IL
455 North Broad Street Carlinville  IL 62626,39.2847544423914,-89.8815223622221,IL
1221 12th Street Carlyle  IL 62231,38.6172860820138,-89.37310421924678,IL
1310 Franklin Street Carlyle  IL 62231,38.6100929944843,-89.3744704706703,IL
391 Franklin Street Carlyle  IL 62231,38.610311221744105,-89.36227383964349,IL
260 South Schmale Road Carol Stream  IL 60188,41.8950365530561,-88.10261182682508,IL
1440 West Army Trail Road Carol Stream  IL 60188,41.939738,-88.13694699999999,IL
870 West Army Trail Road Carol Stream  IL 60188,41.939738,-88.13694699999999,IL
106 East North Avenue Carol Stream  IL 60188,41.9024430606061,-88.0870495757576,IL
1398 Kings Road Carpentersville  IL 60110,42.131555999999996,-88.259016,IL
1005 State Street Eldorado  IL 62930,37.811662877551,-88.4433636938775,IL
501 5th Street Carrollton  IL 62016,39.299278,-90.407762,IL
408 5th Street Carrollton  IL 62016,39.3006180454545,-90.4077493636364,IL
500 James Street Carterville  IL 62918,37.765863,-89.081526,IL
202 South Division Street Carterville  IL 62918,37.759671000000004,-89.077067,IL
255 Buchanan Street Carthage  IL 62321,40.416310947932296,-91.14119820500972,IL
500 Buchanan Carthage  IL 62321,40.416178,-91.135494,IL
701 Buchanan Carthage  IL 62321,40.416284999999995,-91.131349,IL
8 East Main Street Cary  IL 60013,42.208857,-88.2379904355152,IL
800 Northwest Highway Cary  IL 60013,42.214291448042495,-88.25111345850719,IL
7900 North Illinois Street Caseyville  IL 62232,38.638564,-89.985299,IL
2 Rauckman Drive Caseyville  IL 62232,38.612894,-90.04655100000001,IL
10 South Stephenson Cedarville  IL 61013,42.37284950037879,-89.633107,IL
609 East 15th Street Centralia  IL 62801,38.5113619613367,-89.13430268712891,IL
100 East Broadway Centralia  IL 62801,38.527753999999995,-89.134393,IL
1515 East McCord Street Centralia  IL 62801,38.5251478098951,-89.11288563808071,IL
135 South Elm Street Centralia  IL 62801,38.526289,-89.13149066666669,IL
310 North Jackson Street Cerro Gordo  IL 61818,39.893460362728895,-88.7278781408027,IL
Highway 104 Chambersburg  IL 62323,39.817269399999994,-90.6573497,IL
601 North Neil Street Champaign  IL 61820,40.121276,-88.24364,IL
2401 West Springfield Avenue Champaign  IL 61821,40.112840000000006,-88.286248,IL
2315 West Springfield Avenue Champaign  IL 61821,40.1128300550194,-88.28510685781929,IL
West Springfield Avenue R Champaign  IL 61820,40.1126168,-88.25174820000001,IL
1503 North Neil Street Champaign  IL 61820,40.131116,-88.243741,IL
3602 North Mattis Avenue Champaign  IL 61822,40.1582177137571,-88.27699685783381,IL
24055 South Municipal Drive Channahon  IL 60410,41.4463184916096,-88.2046448863978,IL
23901 West Eames Street Channahon  IL 60410,41.4469589,-88.20597740000001,IL
24361 West Eames Street Channahon  IL 60410,41.453577665928606,-88.1994969634963,IL
25364 West Eames Street Channahon  IL 60410,41.4301154223376,-88.227878254284,IL
419 West Lincoln Avenue Charleston  IL 61920,39.4844195100671,-88.18478032214769,IL
705 West Lincoln Avenue Charleston  IL 61920,39.484387463087295,-88.1900454899329,IL
702 West Lincoln Avenue Charleston  IL 61920,39.4842285454545,-88.1892036969697,IL
11 West Plummer Boulevard Chatham  IL 62629,39.686040500000004,-89.7091984,IL
310 East Walnut St Chatsworth  IL 60921,40.7528114245189,-88.2934406423369,IL
502 Hoselton Drive Chenoa  IL 61726,40.7427094897959,-88.73188032653059,IL
2406 South Bell School Road Cherry Valley  IL 61016,42.2416533,-88.9745122508581,IL
303 East State Street Cherry Valley  IL 61016,42.2350858000895,-88.9518234826635,IL
435 West Holmes Street Chester  IL 62233,37.9166317272727,-89.8242402727273,IL
446 East 103rd Street Chicago  IL 60628,41.7077031,-87.6117063633379,IL
1200 West 111th Street Chicago  IL 60643,41.69256725,-87.6524973955117,IL
3201 West 26th Street Chicago  IL 60623,41.844190999999995,-87.7054202,IL
342 East 35th Street Chicago  IL 60616,41.831373600000006,-87.6176234719583,IL
1958 West 47th Street Chicago  IL 60609,41.808769500000004,-87.6743176052317,IL
7602 South Vincennes Avenue Chicago  IL 60620,41.75599605,-87.6326766238113,IL
401 East 87th Chicago  IL 60607,41.7361066184551,-87.6349014768726,IL
7901 South Damen Avenue Chicago  IL 60620,41.75011,-87.67302,IL
8255 South Halsted Street Chicago  IL 60620,41.755910799999995,-87.64417809999999,IL
3803 West Roosevelt Road Chicago  IL 60624,41.8657255,-87.7205967490794,IL
5550 North Ashland Avenue Chicago  IL 60640,41.9770917,-87.6695703,IL
444 West 26th Street Chicago  IL 60616,41.84569329999999,-87.63854672435508,IL
48 East Garfield Boulevard Chicago  IL 60615,41.79489145,-87.6236321,IL
801 West Addison Street Chicago  IL 60613,41.94710755,-87.64982302339192,IL
5201 West Addison Street Chicago  IL 60641,41.94566445,-87.7573843340709,IL
5200 West Addison Street Chicago  IL 60641,41.94618725,-87.7572628976482,IL
3700 West Addison Street Chicago  IL 60618,41.946738700000004,-87.72075846576071,IL
6000 West Addison Street Chicago  IL 60634,41.945949600000006,-87.77686035,IL
6661 South State Street Chicago  IL 60637,41.77304265,-87.62485316976542,IL
4351 North Pulaski Road Chicago  IL 60641,41.960305066665,-87.7276990712933,IL
9452 South Cottage Grove Avenue Chicago  IL 60619,41.72235945,-87.60501714999451,IL
8158 South Halsted Street Chicago  IL 60620,41.755910799999995,-87.64417809999999,IL
1768 West Armitage Avenue Chicago  IL 60622,41.9179434,-87.66734050000001,IL
5035 West Lawrence Avenue Chicago  IL 60630,41.967648,-87.7540963276765,IL
3958 West Irving Park Road Chicago  IL 60618,41.953907799999996,-87.70071209999999,IL
